"key","code","name","behaviour","remark"
1536,"8897",Smooth muscle tumor of uncertain malignant potential ,"1","1"
1537,"8897","Smooth muscle tumor, NOS","1","2"
1538,"8898",Meastasizing leiomyoma,"1","1"
1539,"8900","Rhabdomyoma, NOS","0","1"
1540,"8900","Rhabdomyosarcoma, NOS","3","1"
1541,"8900",Rhabdosarcoma,"3","2"
1542,"8901","Pleomorphic rhabdomyosarcoma, adult type","3","1"
1543,"8901","Pleomorphic rhabdomyosarcoma, NOS","3","2"
1544,"8902",Mixed type rhabdomyosarcoma,"3","1"
1545,"8902",Mixed embryonal rhabdomyosarcoma and alveolar rhabdomyosarcoma,"3","2"
1546,"8903",Fetal rhabdomyoma,"0","1"
1547,"8903","Rhabdomyoma, fetal type","0","3"
1548,"8904",Adult rhabdomyoma,"0","1"
1549,"8904",Glycogenic rhabdomyoma,"0","2"
1550,"8904",Adult cellular rhabdomyoma,"0","3"
1551,"8904","Rhabdomyoma, adult type","0","4"
1552,"8905",Genital rhabdomyoma ,"0","1"
1553,"8905","Rhabdomyoma, genital type","0","4"
1554,"8910","Embryonal rhabdomayosarcoma, NOS","3","1"
1555,"8910",Sarcoma botryoides,"3","1"
1556,"8910",Botryoid sarcoma,"3","2"
1557,"8910","Embryonal rhabdomyosarcoma, pleomorphic","3","2"
1558,"8910","Embryonal rhabdomyosarcoma, botryoid, anaplastic","3","3"
1559,"8912",Spindle cell rhabdomyosarcoma,"3","1"
1560,"8912","Embryonal rhabdomyosarcoma, spindle cell","3","3"
1561,"8920",Alveolar rhabdomyosarcoma,"3","1"
1562,"8920","Alveolar rhabdomyosarcoma, solid, anaplastic","3","3"
1563,"8921",Rhabdomyosarcoma with ganglionic differentiation,"3","1"
1564,"8921",Ectomesenchymoma,"3","2"
1565,"8930",Endometrial stromal nodule ,"0","1"
1566,"8930","Endometrial stromal sarcoma, NOS ","3","1"
1567,"8930","Endometrial sarcoma, NOS ","3","2"
1568,"8930","Endometrial stromal sarcoma, high grade ","3","2"
1569,"8930",Undifferentiated endometrial sarcoma,"3","3"
1570,"8931","Endometrial stromal sarcoma, low grade","3","1"
1571,"8931",Endolymphatic stromal myosis ,"3","2"
1572,"8931",Endometrial stromatosis ,"3","2"
1573,"8931",Stromal endometriosis ,"3","2"
1574,"8931","Stromal myosis, NOS ","3","2"
1575,"8931","Endometrial stromal sarcoma, low grade","3","3"
1576,"8931","Endometrioid stromal sarcoma, low grade","3","3"
1577,"8932",Adenomyoma,"0","1"
1578,"8932",Atypical polypoid adenomyoma,"0","2"
1579,"8932","Adenomyoma, atypical polypoid variant","0","3"
1580,"8933",Adenosarcoma,"3","1"
1581,"8934",Carcinofibroma,"3","1"
1582,"8935","Stromal tumor, benign","0","1"
1583,"8935","Stromal tumor, NOS","1","1"
1584,"8935",Metanephric stromal tumor,"1","3"
1585,"8935",Stromal tumour of uncertain malignant potential,"1","4"
1586,"8935","Stromal sarcoma, NOS","3","1"
1587,"8936","Gastointestinal stromal tumor, benign","0","1"
1588,"8936","GIST, benign","0","2"
1589,"8936","Gl stromal tumor, benign","0","4"
1590,"8936","Gastrointestinal stromal tumor, NOS","1","1"
1591,"8936",GANT,"1","2"
1592,"8936",Gastrointestinal autonomic nerve tumor,"1","2"
1593,"8936",Gastrointestinal pacemaker cell tumor,"1","2"
1594,"8936","Gastrointestinal stromal tumor, uncertain malignant potetial","1","2"
1595,"8936","GIST, NOS","1","2"
1596,"8936",Gastrointestinal stromal tumor,"1","3"
1597,"8936",Gl stromal tumor,"1","4"
1598,"8936",Gl stromal tumor uncertain malignant potential ,"1","4"
1599,"8936",Gastrointestinal stromal sarcoma,"3","1"
1600,"8936","Gastrointestinal stromal tumor, malignant","3","2"
1601,"8936","GIST, malignant","3","2"
1602,"8936","Gl stromal tumor, malignant ","3","4"
1603,"8940",Pleomorphic adenoma,"0","1"
1604,"8940",Chondroid syringoma,"0","2"
1605,"8940","Mixed tumor, NOS","0","2"
1606,"8940","Mixed tumor, salivary gland type, NOS ","0","2"
1607,"8940","Mixed tumor, benign","0","3"
1608,"8940",Benign mixed tumor,"0","3"
1609,"8940",Mixed tumour of the vulva,"0","4"
1610,"8940","Mixed tumor, malignant, NOS","3","1"
1611,"8940",Malignant chondroid syringoma ,"3","2"
1612,"8940","Mixed tumor, salivary gland type, malignant ","3","2"
1613,"8940",Metastasizing pleomorphic adenoma,"3","3"
1614,"8940",Malignant mixed tumor,"3","3"
1615,"8940",Malignant mixed tumor resembling synovial sarcoma,"3","4"
1616,"8941",Carcinoma in pleomorphic adenoma ,"3","1"
1617,"8941",Carcinoma ex pleomorphic adenoma,"3","3"
1618,"8950",Mullerian mixed tumor ,"3","1"
1619,"8950",Malignant mullerian mixed tumor,"3","3"
1620,"8951",Mesodermal mixed tumor,"3","1"
1621,"8959",Benign cystic nephroma ,"0","1"
1622,"8959",Cystic nephroma,"0","3"
1623,"8959","Cystic nephroma, benign","0","3"
1624,"8959",Cystic partially differentiated nephroblastoma ,"1","1"
1625,"8959",Malignant cystic nephroma ,"3","1"
1626,"8959","Cystic nephroma, malignant","3","1"
1627,"8959",Malignant multilocular cystic nephroma ,"3","2"
1628,"8960",Mesoblastic nephroma,"1","1"
1629,"8960",Congenital mesoblastic nephroma,"1","3"
1630,"8960","Nephroblastoma, NOS ","3","1"
1631,"8960","Nephroma, NOS ","3","2"
1632,"8960",Wilms tumor ,"3","2"
1633,"8960",Nephroblastoma,"3","3"
1634,"8963",Mlignant rhabdoid tumor,"3","1"
1635,"8963",Rhabdoid sarcoma,"3","2"
1636,"8963","Rhabdoid tumor, NOS","3","2"
1637,"8963","Rhabdoid tumor, malignant","3","2"
1638,"8963",Extra-renal rhabdoid tumor,"3","3"
1639,"8964",Clear cell sarcoma of kidney ,"3","1"
1640,"8965",Nephrogenic adenofibroma ,"0","1"
1641,"8966",Renomedullary interstitial cell tumor ,"0","1"
1642,"8966",Renomeullary fibroma ,"0","2"
1643,"8967",Ossifying renal tumor ,"0","1"
1644,"8970",Hepatoblastoma ,"3","1"
1645,"8970",Embryonal hepatoma ,"3","2"
1646,"8971",Pancreatoblasoma ,"3","1"
1647,"8972",Pulmonary blastoma ,"3","1"
1648,"8972",Pneumoblastoma ,"3","2"
1649,"8973",Pleuropulmonary blastoma,"3","1"
1650,"8974",Sialoblastoma,"1","1"
1651,"8980","Carcinosarcoma, NOS","3","1"
1652,"8981","Carcinosarcoma, embryonal","3","1"
1653,"8982",Myoepithelioma,"0","1"
1654,"8982",Myoepithelial adenoma,"0","2"
1655,"8982",Myoepithelial tumor,"0","2"
1656,"8982",Malignant myoepithelioma,"3","1"
1657,"8982",Myoepithelial carcinoma,"3","2"
1658,"8983",Adenomyoepithelioma ,"0","1"
1659,"8990","Mesenchymoma, benign","0","1"
1660,"8990","Mesenchymoma, NOS","1","1"
1661,"8990",Mixed mesenchymal tumor,"1","2"
1662,"8990","Mesenchymoma, malignant","3","1"
1663,"8990",Mixed mesenchymal sarcoma,"3","2"
1664,"8990",Malignant mesenchymoma,"3","3"
1665,"8991",Embryonal sarcoma,"3","1"
1666,"8991",Undifferentiated sarcoma,"3","3"
1667,"9000","Brenner tumor, NOS ","0","1"
1668,"9000","Brenner tumor, benign","0","3"
1669,"9000","Brenner tumor, metaplastic variant ","0","4"
1670,"9000","Brenner tumor, borderline malignancy ","1","1"
1671,"9000","Brenner tumor, proliferating ","1","2"
1672,"9000",Borderline Brenner tumor,"1","3"
1673,"9000","Brenner tumor, malignant ","3","1"
1674,"9000",Malignant Brenner tumor,"3","3"
1675,"9010","Fibroadenoma, NOS ","0","1"
1676,"9011",Intracanalicular fibroadenoma ,"0","1"
1677,"9012",Pericanalicular fibroadenoma ,"0","1"
1678,"9013","Adenofibroma, NOS","0","1"
1679,"9013","Cystadenofibroma, NOS","0","2"
1680,"9013",Papillary adenofibroma,"0","2"
1681,"9013",Metanephric adenofibroma,"0","3"
1682,"9014","Serous adenofibroma, NOS","0","1"
1683,"9014","Serous cystadenofibroma, NOS","0","2"
1684,"9014",Serous adenofibroma and cystadenofibroma,"0","3"
1685,"9014",Serous adenofibroma of borderline malignancy ,"1","1"
1686,"9014",Serous cystadenofibroma of bordeline malignancy,"1","2"
1687,"9014","Serous adenofibroma, cystadenofibroma of borderline malignancy","1","3"
1688,"9014",Serous adenocarcinofibroma,"3","1"
1689,"9014",Malignant serous adenofibrma,"3","2"
1690,"9014",Malignant serous cystadenofibroma,"3","2"
1691,"9014",Serous cystadenocarcinofibroma,"3","2"
1692,"9014","Malignant adenofibroma, serous","3","3"
1693,"9015","Mucinous adenofibroma, NOS","0","1"
1694,"9015","Mucinous cystadenfibroma, NOS","0","2"
1695,"9015",Mucinous adenofibroma and cystadenofibroma,"0","3"
1696,"9015",Mucinous adenfibroma of borderline malignancy,"1","1"
1697,"9015",Mucinous cystadenofibroma of borderline malignancy,"1","2"
1698,"9015",Mucinous adenocarcinofibroma,"3","1"
1699,"9015",Malignant mucinous adenofibroma,"3","2"
1700,"9015",Malignant mucinous cystadenofibroma,"3","2"
1701,"9015",Mucinous cystadenocarcinofibroma,"3","2"
1702,"9015","Malignant adenofibroma, mucinous","3","3"
1703,"9016",Giant fibroadenoma ,"0","1"
1704,"9020","Phyllodes tumor, benign ","0","1"
1705,"9020","Cystosarcoma phyllodes, benign ","0","2"
1706,"9020","Phyllodes tumor, borderline ","1","1"
1707,"9020","Cystosarcoma phyllodes, NOS ","1","2"
1708,"9020","Phyllodes tumor, NOS ","1","2"
1709,"9020","Phyllodes tumor, malignant ","3","1"
1710,"9020","Cystosarcoma phyllodes, malignant ","3","2"
1711,"9020","Periductal stromal sarcoma, low grade","3","3"
1712,"9030",Juvenile fibroadenoma ,"0","1"
1713,"9040","Synovioma, benign","0","1"
1714,"9040","Synovial sarcoma, NOS","3","1"
1715,"9040","Synovioma, malignant","3","2"
1716,"9040","Synovioma, NOS","3","2"
1717,"9041","Synovial sarcoma, spindle cell ","3","1"
1718,"9041","Synovial sarcoma, monophasic fibrous","3","2"
1719,"9042","Synovial sarcoma, monophasic epithelioid cell","3","1"
1720,"9042",Monophasic synovial sarcoma,"3","4"
1721,"9043","Synovial sarcoma, biphasic","3","1"
1722,"9043",Biphasic synovial sarcoma,"3","4"
1723,"9044","Clear cell sarcoma, NOS (except of kidney)","3","1"
1724,"9044","Clear cell sarcoma, of tendons and aponeuroses","3","2"
1725,"9044","Melanoma, malignant, of soft part ","3","2"
1726,"9044",Clear cell sarcoma of soft tissue,"3","4"
1727,"9050","Mesothelioma, benign","0","1"
1728,"9050","Mesothelioma, malignant","3","1"
1729,"9050","Mesothelioma, NOS","3","2"
1730,"9050",Diffuse malignant mesothelioma,"3","3"
1731,"9050",Localized malignant mesothelioma,"3","4"
1732,"9050",Malignant mesothelioma,"3","4"
1733,"9050",Primary ovarian mesothelioma,"3","4"
1734,"9050",Mesothelioma of pleura,"3","5"
1735,"9050",Mesothelioma of peritoneum,"3","5"
1736,"9050",Mesothelioma of pericardium,"3","5"
1737,"9051","Fibrous mesothelioma, benign","0","1"
1738,"9051","Fibrous mesothelioma, malignant","3","1"
1739,"9051",Desmoplastic mesothelioma,"3","2"
1740,"9051","Fibrous mesothelioma, NOS","3","2"
1741,"9051",Sarcomatoid mesothelioma,"3","2"
1742,"9051",Spindled cell mesothelioma,"3","2"
1743,"9052","Epithelioid mesothelioma, benign","0","1"
1744,"9052",Mesothelial papilloma,"0","2"
1745,"9052","Well differentiated papillary mesothelioma, benign","0","2"
1746,"9052",Well differentiated papillary mesothelioma,"0","3"
1747,"9052",Well differentiated papillary mesothelioma,"1","3"
1748,"9052","Epithelioid mesothelioma, malignant","3","1"
1749,"9052","Epithelioid mesothelioma, NOS","3","2"
1750,"9053","Mesothelioma, biphasic, malignant","3","1"
1751,"9053","Mesothelioma, biphasic, NOS","3","2"
1752,"9053",Biphasic mesothelioma,"3","3"
1753,"9054","Adenomatoid tumor, NOS","0","1"
1754,"9055","Multicystic mesothelioma, benign","0","1"
1755,"9055","Cystic mesothelioma, benign ","0","2"
1756,"9055",Cystic mesothelioma,"0","3"
1757,"9055","Cystic mesothelioma, NOS ","1","1"
1758,"9055",Multicystic mesothelioma,"1","3"
1759,"9060",Dysgerminoma,"3","1"
1760,"9061","Seminoma, NOS ","3","1"
1761,"9062","Seminoma, anaplastic ","3","1"
1762,"9062",Seminoma with high mitotic index ,"3","2"
1763,"9063",Spermatocytic seminoma ,"3","1"
1764,"9063",Spermatocytoma ,"3","2"
1765,"9064",Intratubular malignant germ cells ,"2","1"
1766,"9064",Intratubular germ cell neoplasia ,"2","2"
1767,"9064",Germinoma,"3","1"
1768,"9064","Germ cell tumor, NOS","3","2"
1769,"9065","Germ cell tumor, nonseminomatous ","3","1"
1770,"9070","Embryonal carcinoma, NOS","3","1"
1771,"9070",Embryonal adenocarcinoma,"3","2"
1772,"9071",Yolk sac tumor,"3","1"
1773,"9071","Embryonal carcinoma, infantile","3","2"
1774,"9071",Endodermal sinus tumor,"3","2"
1775,"9071",Hepatoid yolk sac tumor,"3","2"
1776,"9071",Orchioblastoma ,"3","2"
1777,"9071",Polyvesicular vitelline tumor,"3","2"
1778,"9072",Polyembryoma,"3","1"
1779,"9072","Embryonal carcinoma, polyembryonal type","3","2"
1780,"9073",Gonadoblastoma,"1","1"
1781,"9073",Gonocytoma,"1","2"
1782,"9080","Teratoma, benign","0","1"
1783,"9080",Adult cystic teratoma,"0","2"
1784,"9080","Adult teratoma, NOS","0","2"
1785,"9080","Cystic teratoma, NOS","0","2"
1786,"9080",Mature teratoma,"0","2"
1787,"9080","Teratoma, differentiated","0","2"
1788,"9080",Mature cystic teratoma,"0","4"
1789,"9080","Teratoma, mature","0","4"
1790,"9080","Teratoma, NOS","1","1"
1791,"9080",Solid teratoma,"1","2"
1792,"9080","Teratoma, malignant, NOS","3","1"
1793,"9080",Embryonal teratoma,"3","2"
1794,"9080","Immature teratoma, malignant","3","2"
1795,"9080","Immature teratoma, NOS","3","2"
1796,"9080","Teratoblastoma, malignant","3","2"
1797,"9080","Teratoma, immature","3","4"
1798,"9081",Teratocarcinoma,"3","1"
1799,"9081",Mixed embryonal carcinoma and teratoma,"3","2"
1800,"9081",Embryonal carcinoma and teratoma,"3","3"
1801,"9082","Malignant teratoma, undifferentiated","3","1"
1802,"9082","Malignant teratoma, anaplastic","3","2"
1803,"9083","Malignant teratoma, intermediate","3","1"
1804,"9084","Dermoid cyst, NOS","0","1"
1805,"9084","Dermoid, NOS","0","2"
1806,"9084",Teratoma with malignant transformation,"3","1"
1807,"9084",Dermoid cyst with malignant transformation,"3","2"
1808,"9084",Dermoid cyst with secondary tumor,"3","2"
1809,"9084",Teratoma with malignant transformation,"3","3"
1810,"9084",Teratoma with somatic type malignancies,"3","4"
1811,"9085",Mixed germ cell tumor,"3","1"
1812,"9085",Mixed teratoma and seminoma,"3","2"
1813,"9090","Struma ovarii, NOS ","0","1"
1814,"9090",Benign struma ovarii,"0","3"
1815,"9090","Struma ovarii, malignant","3","1"
1816,"9090",Malignant struma ovarii,"3","3"
1817,"9091",Strumal carcinoid ,"1","1"
1818,"9091",Strumal ovarii and carcinoid ,"1","2"
1819,"9100","Hydatidiform mole, NOS ","0","1"
1820,"9100",Complete hydatidiform mole ,"0","2"
1821,"9100",Hydatid mole ,"0","2"
1822,"9100","Hydatidiform mole, complete","0","3"
1823,"9100",Invasive hydatidiform mole ,"1","1"
1824,"9100",Chorioadenoma ,"1","2"
1825,"9100",Chorioadenoma destruens ,"1","2"
1826,"9100","Invasive mole, NOS ","1","2"
1827,"9100",Malignant hydatidiform mole ,"1","2"
1828,"9100","Hydatidiform mole, metastatic","1","3"
1829,"9100","Hydatidiform mole, invasive","1","4"
1830,"9100","Choriocarcinoma, NOS","3","1"
1831,"9100",Chorioepithelioma,"3","2"
1832,"9100",Chorionepithelioma,"3","2"
1833,"9100",Gestational choriocarcinoma,"3","3"
1834,"9100",Non-gestational choriocarcinoma,"3","4"
1835,"9101",Choirocarcinoma combined with other germ cell elements,"3","1"
1836,"9101",Choriocarcinoma combined with embryonal carcinoma,"3","2"
1837,"9101",Choriocarcinoma combined with teratoma,"3","2"
1838,"9101",Choriocarcinoma and teratoma,"3","3"
1839,"9101",Choriocarcinoma and embryonal carcinoma,"3","3"
1840,"9102","Malignant teratoma, trophoblastic","3","1"
1841,"9103",Partial hydatidiform mole ,"0","1"
1842,"9103","Hydatidiform mole, partial ","0","3"
1843,"9104",Placental site trophoblastic tumor ,"1","1"
1844,"9105","Trophoblastic tumor, epithelioid","3","1"
1845,"9105",Epithelioid trophoblastic tumor,"3","3"
1846,"9110","Mesonephroma, benign","0","1"
1847,"9110",Mesonephric adenoma,"0","2"
1848,"9110",Adenoma of rete ovarii,"0","3"
1849,"9110",Wolffian duct adenoma,"0","4"
1850,"9110","Mesonephric tumor, NOS","1","1"
1851,"9110",Wolffian duct tumor,"1","2"
1852,"9110",Ovarian wolffian tumor,"1","3"
1853,"9110",Wolffian adnexal tumor ,"1","4"
1854,"9110","Mesonephroma, malignant","3","1"
1855,"9110",Mesonephric adenocarcinoma,"3","2"
1856,"9110","Mesonephroma, NOS","3","2"
1857,"9110",Wolffian duct carcinoma,"3","2"
1858,"9110",Adenocarcinoma of rete ovarii,"3","3"
1859,"9120","Hemangioma, NOS","0","1"
1860,"9120","Angioma, NOS","0","2"
1861,"9120",Chorioangioma ,"0","2"
1862,"9120",Cherry hemangioma,"0","3"
1863,"9120",Glomeruloid hemangioma,"0","4"
1864,"9120","Hemangioma, synovial","0","4"
1865,"9120",Hobnail hemangioma,"0","4"
1866,"9120",Microvenular hemangioma,"0","4"
1867,"9120",Sinusoidal hemangioma,"0","4"
1868,"9120",Hemangiosarcoma,"3","1"
1869,"9120",Angiosarcoma,"3","2"
1870,"9120",Cutaneous angiosarcoma,"3","4"
1871,"9121",Cavernous hemangioma,"0","1"
1872,"9121","Hemangioma, cavernous","0","3"
1873,"9122",Venous hemangioma,"0","1"
1874,"9122","Hemangiomas, venous","0","3"
1875,"9123",Racemose hemangioma,"0","1"
1876,"9123",Arteriovenous hemangioma,"0","2"
1877,"9123","Hemangioma, arteriovenous","0","3"
1878,"9124",Kupffer cell sarcoma ,"3","1"
1879,"9125",Epithelioid hemangioma,"0","1"
1880,"9125",Histiocytoid hemangioma,"0","2"
1881,"9130","Hemangioendothelioma, benign","0","1"
1882,"9130",Infantile hemangioendothelioma,"0","3"
1883,"9130","Hemangioendothelioma, NOS","1","1"
1884,"9130",Angioendothelioma,"1","2"
1885,"9130",Kaposiform hemangioendothelioma,"1","2"
1886,"9130",Composite hemangioendothelioma,"1","3"
1887,"9130","Hemangioendothelioma, malignant","3","1"
1888,"9130",Hemangioendothelial sarcoma,"3","2"
1889,"9131",Capillary hemangioma,"0","1"
1890,"9131",Hemangioma simplex,"0","2"
1891,"9131",Infantile hemangioma,"0","2"
1892,"9131",Juvenile hemangioma,"0","2"
1893,"9131",Plexiform hemangioma,"0","2"
1894,"9131",Haemangioma of infancy,"0","3"
1895,"9132",Intramuscular hemngioma,"0","1"
1896,"9132","Haemangiomas, intramuscular","0","3"
1897,"9133","Epithelioid hemangioendothelioma, NOS","1","1"
1898,"9133","Epithelioid hemangioendothelioma, malignant","3","1"
1899,"9133",Intravascular bronchial alveolar tumor ,"3","2"
1900,"9135",Endovascular papillary anioendothelioma,"1","1"
1901,"9135",Dabska tumor,"1","2"
1902,"9135",Papillary intralymphatic angioendothelioma,"1","3"
1903,"9135",Retiform hemangioendothelioma,"1","4"
1904,"9136",Spindle cell hemangioma,"0","3"
1905,"9136",Spindle cell hemangioendothelioma,"1","1"
1906,"9136",Spindle cell angioendothelioma,"1","2"
1907,"9140",Kaposi sarcoma,"3","1"
1908,"9140",Multiple hemorrhagic sarcoma,"3","2"
1909,"9141",Angiokeratoma,"0","1"
1910,"9142",Verrucous keratotic hemangioma,"0","1"
1911,"9150","Hemangiopericytoma, benign","0","1"
1912,"9150","Hemangiopericytoma, NOS","1","1"
1913,"9150",Hemangiopericytic meningioma ,"1","2"
1914,"9150",Glomangiopericytoma,"1","3"
1915,"9150",Sinonasal-type hemangiopericytoma,"1","3"
1916,"9150",Hemangiopericytoma,"1","4"
1917,"9150",Lipomatous hemangiopericytoma,"1","4"
1918,"9150","Hemangiopericytoma, malignant","3","1"
1919,"9160","Angiofibroma, NOS","0","1"
1920,"9160",Cellular angiofibroma,"0","2"
1921,"9160",Fibrous papule of nose ,"0","2"
1922,"9160",Giant cell angiofibroma,"0","2"
1923,"9160",Involuting nevus ,"0","2"
1924,"9160",Juvenile angiofibroma,"0","2"
1925,"9160",Nasopharyngeal angiofibroma,"0","3"
1926,"9161",Acquired tufted hemangioma,"0","1"
1927,"9161",Tufted angioma,"0","3"
1928,"9161",Hemangioblastoma,"1","1"
1929,"9161",Angioblastoma,"1","2"
1930,"9170","Lymphangioma, NOS","0","1"
1931,"9170","Lymphangioendothelioma, NOS","0","2"
1932,"9170",Lymphangioma and lymphangiomatosis,"0","3"
1933,"9170",Lymphangioma circumscriptum,"0","4"
1934,"9170",Progressive lymphangioma,"0","4"
1935,"9170",Lymphangiosarcoma,"3","1"
1936,"9170",Lymphangioendothelial sarcoma,"3","2"
1937,"9170","Lymphangioendothelioma, malignant","3","2"
1938,"9171",Capillary lymphangioma,"0","1"
1939,"9172",Cavernous lymphangioma,"0","1"
1940,"9173",Cystic lymphangioma,"0","1"
1941,"9173",Cystic hygroma,"0","2"
1942,"9173","Hygroma, NOS","0","2"
1943,"9174",Lymphangiomyoma,"0","1"
1944,"9174",Lymphangiomyomatosis,"1","1"
1945,"9174",Lymphangioleiomyomatosis,"1","2"
1946,"9175",Hemolymphangioma,"0","1"
1947,"9180","Osteoma, NOS ","0","1"
1948,"9180",Osteoma and exostosis,"0","4"
1949,"9180","Osteosarcoma, NOS ","3","1"
1950,"9180",Osteoblastic sarcoma ,"3","2"
1951,"9180",Osteochondrosarcoma ,"3","2"
1952,"9180","Osteogenic sarcoma, NOS ","3","2"
1953,"9180",Extraskeletal osteosarcoma,"3","3"
1954,"9180",Osteoma,"3","4"
1955,"9181",Chondroblastic osteosarcoma ,"3","1"
1956,"9182",Fibroblastic osteosarcoma ,"3","1"
1957,"9182",Osteofibrosarcoma ,"3","2"
1958,"9183",Telangiectatic osteosarcoma ,"3","1"
1959,"9184",Osteosarocma in Paget disease of bone ,"3","1"
1960,"9185",Small cell osteosarcoma ,"3","1"
1961,"9185",Round cell osteosarcoma ,"3","2"
1962,"9186",Central osteosarcoma ,"3","1"
1963,"9186",Conventional central osteosarcoma ,"3","2"
1964,"9186",Medullary osteosarcoma ,"3","2"
1965,"9187",Intraosseous well differentiated osteosarcoma ,"3","1"
1966,"9187",Intraosseous low grade osteosarcoma ,"3","2"
1967,"9191","Osteoid osteoma, NOS ","0","1"
1968,"9192",Parosteal osteosarcoma ,"3","1"
1969,"9192",Juxtacortical osteosarcoma ,"3","2"
1970,"9194",High grade surface osteosarcoma ,"3","1"
1971,"9195",Intracortical osteosarcoma ,"3","1"
1972,"9200","Osteoblastoma, NOS ","0","1"
1973,"9200",Giant osteoid osteoma ,"0","2"
1974,"9200",Aggressive osteoblastoma,"1","1"
1975,"9210",Osteochondroma ,"0","1"
1976,"9210",Cartilaginous exostosis ,"0","2"
1977,"9210",Ecchondroma,"0","2"
1978,"9210",Osteocartilaginous exostosis ,"0","2"
1979,"9210","Osteochondromatosis, NOS ","1","1"
1980,"9210",Ecchondrosis ,"1","2"
1981,"9220","Chondroma, NOS ","0","1"
1982,"9220",Enchondroma ,"0","2"
1983,"9220",Soft tissue chondroma,"0","3"
1984,"9220","Chondromatosis, NOS","1","1"
1985,"9220","Chondrosarcoma, NOS ","3","1"
1986,"9220",Fibrochondrosarcoma ,"3","2"
1987,"9221",Juxtacortical chondroma ,"0","1"
1988,"9221",Periosteal chondroma ,"0","2"
1989,"9221",Juxtacortical chondrosarcoma ,"3","1"
1990,"9221",Periosteal chondrosarcoma ,"3","2"
1991,"9230","Chondroblastoma, NOS ","0","1"
1992,"9230",Chondromatous giant cell tumor,"0","2"
1993,"9230",Codman tumor ,"0","2"
1994,"9230","Chondroblastoma, malignant ","3","1"
1995,"9231",Myxoid chondrosarcoma,"3","1"
1996,"9231",Extraskeletal myxoid chondrosarcoma,"3","3"
1997,"9240",Mesenchymal chondrosarcoma,"3","1"
1998,"9241",Chondromyxoid fibroma ,"0","1"
1999,"9242",Clear cell chondrosarcoma ,"3","1"
2000,"9243",Dedifferentiated chondrosarcoma ,"3","1"
2001,"9250","Giant cell tumor of bone, NOS ","1","1"
2002,"9250","Osteoclastoma, NOS","1","2"
2003,"9250","Giant cell tumor of bone, malignant","3","1"
2004,"9250",Giant cell sarcoma of bone ,"3","2"
2005,"9250","Osteoclastoma, malignant ","3","2"
2006,"9251","Giant cell tumor of soft parts, NOS","1","1"
2007,"9251",Giant cell tumor of soft tissues,"1","3"
2008,"9251",Malignant giant cell tumor of soft parts,"3","1"
2009,"9252",Tenosynovial  giant cell tumor ,"0","1"
2010,"9252",Fibrous histiocytoma of tendon sheath ,"0","2"
2011,"9252",Giant cell tumor of tendon sheath,"0","3"
2012,"9252",Malignant tenosynovial giant cell tumor ,"3","1"
2013,"9252","Geant cell tumor of tendon sheath, malignant","3","2"
2014,"9260",Ewing sarcoma,"3","1"
2015,"9260",Ewing tumor ,"3","2"
2016,"9260",Extraskeletal Ewing tumour,"3","4"
2017,"9261",Adamantinoma of long bones ,"3","1"
2018,"9261",Tibial admantinoma,"3","2"
2019,"9262",Ossifying fibroma,"0","1"
2020,"9262",Fibro-osteoma,"0","2"
2021,"9262",Osteofibroma,"0","2"
2022,"9270","Odontogenic tumor, benign","0","1"
2023,"9270",Keratocystic odontogenic tumor,"0","3"
2024,"9270","Odontogenic tumoe, NOS","1","1"
2025,"9270","Odontogenic tumor, malignant","3","1"
2026,"9270",Ameloblastic carcinoma,"3","2"
2027,"9270",Odontogenic carcinoma,"3","2"
2028,"9270",Odontogenic sarcoma,"3","2"
2029,"9270",Primary intraosseous carcinoma,"3","2"
2030,"9270",Ameloblastic carcinoma-primary type,"3","3"
2031,"9270","Ameloblastic carcinoma-secondary type (dedifferentiated), intraosseous","3","4"
2032,"9270","Ameloblastic carcinoma-secondary type (dedifferentiated), peripheral","3","4"
2033,"9270",Primary intraosseous squamous cell carcinoma - solid type,"3","4"
2034,"9270",Primary intraosseous squamous cell carcinoma derived from keratocystic odontogenic tumor,"3","4"
2035,"9270",Primary intraosseous squamous cell carcinoma derived from odontogenic cysts,"3","4"
2036,"9271",Ameloblastic fibrodentinoma,"0","1"
2037,"9271",Dentinoma,"0","2"
2038,"9272","Cementoma, NOS","0","1"
2039,"9272",Periapical cemental dysplasia,"0","2"
2040,"9272",Periapical cemento-osseous dysplasia,"0","2"
2041,"9273","Cementoblastoma, benign","0","1"
2042,"9273",Cementoblastoma,"0","3"
2043,"9274",Cementifying fibroma,"0","1"
2044,"9274",Cemento-ossifying fibroma,"0","2"
2045,"9275",Gigantiform cementoma,"0","1"
2046,"9275",Florid osseous dysplasia,"0","2"
2047,"9280","Odontoma, NOS","0","1"
2048,"9281",Compound odontoma,"0","1"
2049,"9281","Odontoma, compound type","0","3"
2050,"9282",Complex odontoma,"0","1"
2051,"9282","Odontoma, complex type","0","3"
2052,"9290",Ameloblastic fibro-odontoma,"0","1"
2053,"9290",Fibroameloblastic odontoma,"0","2"
2054,"9290",Ameloblastic odontosarcoma,"3","1"
2055,"9290",Ameloblastic fibrodentinosarcoma,"3","2"
2056,"9290",Ameloblastic fibro-odontosarcoma,"3","2"
2057,"9290",Ameloblastic fibrodentino-and fibro-odontosarcoma,"3","3"
